agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	aligncopy	alignment	outfile	0	0	input	outfile	file	-outfile	*.aligncopy	required		Output alignment file name (default -aformat simple)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	aligncopy	alignment	sequences	0	0	input	infile	file	-sequences		required		File containing a sequence alignment.			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	aligncopypair	alignment	append	0	0	input	boolean	boolean	-append	N	optional		This allows you to append the name and comments you have given on to the end of the existing alignment header.			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	aligncopypair	alignment	comment	0	0	input	string	string	-comment		optional		Comment on the alignment (Any string)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	aligncopypair	alignment	name	0	0	input	string	string	-name		optional		Name of the alignment (Any string)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	aligncopypair	alignment	outfile	0	0	input	outfile	file	-outfile	*.aligncopypair	required		Output alignment file name (default -aformat simple)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	aligncopypair	alignment	sequences	0	0	input	infile	file	-sequences		required		File containing a sequence alignment.			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	antigenic	protein	minlen	0	0	input	integer	integer	-minlen	6	required		Minimum length of antigenic region (Integer from 1 to 50)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	antigenic	protein	outfile	0	0	input	outfile	file	-outfile	*.antigenic	required		Output report file name (default -rformat motif)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	antigenic	protein	sequence	0	0	input	seqall	string	-sequence		required		Protein sequence(s) filename and optional format, or reference (input USA)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	backtranambig	translate	outfile	0	0	input	outfile	file	-outfile	<sequence>.<format>	required		(Aligned) nucleotide sequence set(s) filename and optional format (output USA)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	backtranambig	translate	sequence	0	0	input	seqall	string	-sequence		required		(Gapped) protein sequence(s) filename and optional format, or reference (input USA)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	backtranambig	translate	table	0	0	input	menu	string	-table		optional		Genetic code to use (Values: 0 (Standard); 1 (Standard (with alternative initiation codons)); 2 (Vertebrate Mitochondrial); 3 (Yeast Mitochondrial); 4 (Mold, Protozoan, Coelenterate Mitochondrial and Mycoplasma/Spiroplasma); 5 (Invertebrate Mitochondrial); 6 (Ciliate Macronuclear and Dasycladacean); 9 (Echinoderm Mitochondrial); 10 (Euplotid Nuclear); 11 (Bacterial); 12 (Alternative Yeast Nuclear); 13 (Ascidian Mitochondrial); 14 (Flatworm Mitochondrial); 15 (Blepharisma Macronuclear); 16 (Chlorophycean Mitochondrial); 21 (Trematode Mitochondrial); 22 (Scenedesmus obliquus); 23 (Thraustochytrium Mitochondrial))			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	backtranseq	translate	cfile	0	0	input	infile	file	-cfile	Ehuman.cut	optional		Codon usage table name			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	backtranseq	translate	outfile	0	0	input	outfile	file	-outfile	<sequence>.<format>	required		(Aligned) nucleotide sequence set(s) filename and optional format (output USA)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	backtranseq	translate	sequence	0	0	input	seqall	string	-sequence		required		(Gapped) protein sequence(s) filename and optional format, or reference (input USA)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	banana	structure	anglesfile	0	0	input	infile	file	-anglesfile	Eangles_tri.dat	optional		DNA base trimer roll angles data file			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	banana	structure	graph	0	0	input	ingraph	ps|hpgl|hp7470|hp758	-graph	$EMBOSS_GRAPHICS value, or x11	required		Graph type (ps, hpgl, hp7470, hp7580, meta, cps, x11, tek, tekt, none, data, xterm, svg)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	banana	structure	outfile	0	0	input	outfile	file	-outfile	banana.profile	optional		Output file name			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	banana	structure	residuesperline	0	0	input	integer	integer	-residuesperline	50	optional		Number of residues to be displayed on each line (Any integer value)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	banana	structure	sequence	0	0	input	sequence	string	-sequence		required		Nucleotide sequence filename and optional format, or reference (input USA)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	biosed	transform	delete	0	0	input	toggle	string	-delete	N	optional		Delete the target sequence sections			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	biosed	transform	outseq	0	0	input	seqout	string	-outseq	<sequence>.<format>	required		Sequence filename and optional format (output USA)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	biosed	transform	position	0	0	input	integer	integer	-position		optional		Sequence position to match (Integer 0 or more)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	biosed	transform	replace	0	0	input	string	string	-replace	A	required		Replacement sequence section (Any string)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	biosed	transform	sequence	0	0	input	seqall	string	-sequence		required		(Gapped) sequence(s) filename and optional format, or reference (input USA)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	biosed	transform	targetregion	0	0	input	string	string	-targetregion	N	required		Sequence section to match (Any string)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	btwisted	structure	angledata	0	0	input	infile	file	-angledata	Eangles.dat	optional		DNA base pair twist angle data file			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	btwisted	structure	energydata	0	0	input	infile	file	-energydata	Eenergy.dat	optional		DNA base pair stacking energies data file			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	btwisted	structure	outfile	0	0	input	outfile	file	-outfile	*.btwisted	required		Output file name			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	btwisted	structure	sequence	0	0	input	sequence	string	-sequence		required		Nucleotide sequence filename and optional format, or reference (input USA)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cachedas	server	cachefile	0	0	input	outfile	file	-cachefile	server.$(servername)	required		Server cache output file			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cachedas	server	host	0	0	input	string	string	-host	www.dasregistry.org	optional		DAS registry/server host location (Any string)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cachedas	server	outfile	0	0	input	outfile	file	-outfile	stdout	optional		Output file name			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cachedas	server	path	0	0	input	string	string	-path	/das	optional		DAS registry/server path on registry/server host (Any string)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cachedas	server	port	0	0	input	integer	integer	-port	80	optional		DAS registry/server port on registry/server host (Any integer value)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cachedas	server	sequencesourcesonly	0	0	input	boolean	boolean	-sequencesourcesonly		optional		 [N] Display DAS sequence sources only			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cachedas	server	servername	0	0	input	string	string	-servername	das	optional		Name of a DAS server defined in EMBOSS resource files (Any string)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cachedbfetch	server	cachefile	0	0	input	outfile	file	-cachefile	server.$(servername)	required		Server cache output file			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cachedbfetch	server	outfile	0	0	input	outfile	file	-outfile	stdout	optional		Output file name			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cachedbfetch	server	servername	0	0	input	string	string	-servername	dbfetch	required		Name of the ws/dbfetch server defined in EMBOSS resource files (Any string)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cacheebeyesearch	server	cachefile	0	0	input	outfile	file	-cachefile	server.$(servername)	required		Server cache output file			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cacheebeyesearch	server	outfile	0	0	input	outfile	file	-outfile	stdout	optional		Output file name			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cacheensembl	server	cachefile	0	0	input	outfile	file	-cachefile	server.$(servername)	required		Server cache output file			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cacheensembl	server	outfile	0	0	input	outfile	file	-outfile	stdout	optional		Output file name			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cacheensembl	server	servername	0	0	input	string	string	-servername		required		Server name (Any string)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cai	codon	cfile	0	0	input	infile	file	-cfile	Eyeast_cai.cut	required		Codon usage table name			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cai	codon	outfile	0	0	input	outfile	file	-outfile	*.cai	required		Output file name			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cai	codon	seqall	0	0	input	seqall	string	-seqall		required		Nucleotide sequence(s) filename and optional format, or reference (input USA)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	chaos	sequence	graph	0	0	input	ingraph	ps|hpgl|hp7470|hp758	-graph	$EMBOSS_GRAPHICS value, or x11	required		Graph type (ps, hpgl, hp7470, hp7580, meta, cps, x11, tek, tekt, none, data, xterm, svg)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	chaos	sequence	sequence	0	0	input	sequence	string	-sequence		required		Nucleotide sequence filename and optional format, or reference (input USA)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	charge	protein	aadata	0	0	input	infile	file	-aadata	Eamino.dat	optional		Amino acids properties and molecular weight data file			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	charge	protein	graph	0	0	input	outgraph	ps|hpgl|hp7470|hp758	-graph	$EMBOSS_GRAPHICS value, or x11	required		Graph type (ps, hpgl, hp7470, hp7580, meta, cps, x11, tek, tekt, none, data, xterm, svg)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	charge	protein	outfile	0	0	input	outfile	file	-outfile	*.charge	required		Output file name			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	charge	protein	plot	0	0	input	toggle	string	-plot	N	optional		Produce graphic			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	charge	protein	seqall	0	0	input	seqall	string	-seqall		required		Protein sequence(s) filename and optional format, or reference (input USA)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	charge	protein	window	0	0	input	integer	integer	-window	5	optional		Window length (Integer 1 or more)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	checktrans	codon	noaddlast	0	0	input	boolean	boolean	-noaddlast	Y	optional		An asterisk in the protein sequence indicates the position of a STOP codon. Checktrans assumes that all ORFs end in a STOP codon. Forcing the sequence to end with an asterisk, if there is not one there already, makes checktrans treat the end as a potential ORF. If an asterisk is added, it is not included in the reported count of STOPs.			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	checktrans	codon	orfml	0	0	input	integer	integer	-orfml	100	required		Minimum ORF Length to report (Integer 1 or more)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	checktrans	codon	outfeat	0	0	input	outfile	file	-outfeat	unknown.gff	required		File for output features			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	checktrans	codon	outfile	0	0	input	outfile	file	-outfile	*.checktrans	required		Output file name			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	checktrans	codon	outseq	0	0	input	outfile	file	-outseq	<sequence>.<format>	required		Sequence file to hold output ORF sequences			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	checktrans	codon	sequence	0	0	input	seqall	string	-sequence		required		Protein sequence(s) filename and optional format, or reference (input USA)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	chips	codon	nosum	0	0	input	boolean	boolean	-nosum	Y	optional		Sum codons over all sequences			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	chips	codon	outfile	0	0	input	outfile	file	-outfile	*.chips	required		Output file name			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	chips	codon	seqall	0	0	input	seqall	string	-seqall		required		Nucleotide sequence(s) filename and optional format, or reference (input USA)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cirdna	display	blockheight	0	0	input	decimal	decimal	-blockheight	1.0	optional		Height of blocks. Enter a number <1.0 or >1.0 to decrease or increase the size, respectively (Number 0.000 or more)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cirdna	display	blocktype	0	0	input	menu	string	-blocktype	Filled	required		Type of blocks (Values: Open (Open blocks); Filled (Filled blocks); Outline (Black border))			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cirdna	display	gapgroup	0	0	input	decimal	decimal	-gapgroup	1.0	optional		Space between groups. Enter a number <1.0 or >1.0 to decrease or increase the size, respectively (Number 0.000 or more)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cirdna	display	gapsize	0	0	input	integer	integer	-gapsize	500	optional		Interval between ticks in the ruler (Integer 0 or more)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cirdna	display	graphout	0	0	input	ingraph	ps|hpgl|hp7470|hp758	-graphout	$EMBOSS_GRAPHICS value, or x11	required		Graph type (ps, hpgl, hp7470, hp7580, meta, cps, x11, tek, tekt, none, data, xterm, svg)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cirdna	display	infile	0	0	input	infile	file	-infile	inputfile	required		Commands to the cirdna drawing program file			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cirdna	display	intercolour	0	0	input	integer	integer	-intercolour	1	optional		Colour of junctions between blocks (enter a colour number) (Integer from 0 to 15)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cirdna	display	interticks	0	0	input	boolean	boolean	-interticks	N	optional		Horizontal junctions between ticks			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cirdna	display	maxgroups	0	0	input	integer	integer	-maxgroups	20	optional		Maximum number of groups (Integer 1 or more)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cirdna	display	maxlabels	0	0	input	integer	integer	-maxlabels	10000	optional		Maximum number of labels (Integer 1 or more)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cirdna	display	nointersymbol	0	0	input	boolean	boolean	-nointersymbol	Y	optional		Horizontal junctions between blocks			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cirdna	display	noruler	0	0	input	boolean	boolean	-noruler	Y	required		Draw a ruler			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cirdna	display	originangle	0	0	input	decimal	decimal	-originangle	90	optional		Position in degrees of the molecule's origin on the circle (Number from 0.000 to 360.000)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cirdna	display	posblocks	0	0	input	selection	string	-posblocks	In	required		Text inside or outside the blocks			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cirdna	display	postext	0	0	input	decimal	decimal	-postext	1.0	optional		Space between text and ticks, blocks, and ranges. Enter a number <1.0 or >1.0 to decrease or increase the size, respectively (Number 0.000 or more)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cirdna	display	posticks	0	0	input	selection	string	-posticks	Out	required		Ticks inside or outside the circle			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cirdna	display	rangeheight	0	0	input	decimal	decimal	-rangeheight	1.0	optional		Height of range ends. Enter a number <1.0 or >1.0 to decrease or increase the size, respectively (Number 0.000 or more)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cirdna	display	textheight	0	0	input	decimal	decimal	-textheight	1.0	optional		Height of text. Enter a number <1.0 or >1.0 to decrease or increase the size, respectively (Number 0.000 or more)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cirdna	display	textlength	0	0	input	decimal	decimal	-textlength	1.0	optional		Length of text. Enter a number <1.0 or >1.0 to decrease or increase the size, respectively (Number 0.000 or more)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cirdna	display	tickheight	0	0	input	decimal	decimal	-tickheight	1.0	optional		Height of ticks. Enter a number <1.0 or >1.0 to decrease or increase the size, respectively (Number 0.000 or more)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cirdna	display	ticklines	0	0	input	boolean	boolean	-ticklines	N	optional		Vertical lines at the ruler's ticks			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	codcmp	codon	first	0	0	input	infile	file	-first		required		First codon usage file			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	codcmp	codon	outfile	0	0	input	outfile	file	-outfile	*.codcmp	required		Output file name			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	codcmp	codon	second	0	0	input	infile	file	-second		required		Second codon usage file for comparison			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	codcopy	codon	infile	0	0	input	infile	file	-infile		required		Codon usage table name			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	codcopy	codon	outfile	0	0	input	outcodon	string	-outfile		required		Codon usage table name			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	coderet	translate	cdsoutseq	0	0	input	outfile	file	-cdsoutseq	<sequence>.<format>	required		Coding nucleotide output sequence(s) (optional)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	coderet	translate	mrnaoutseq	0	0	input	outfile	file	-mrnaoutseq	<sequence>.<format>	required		Messenger RNA nucleotide output sequence(s) (optional)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	coderet	translate	outfile	0	0	input	outfile	file	-outfile	*.coderet	required		Output file name			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	coderet	translate	restoutseq	0	0	input	outfile	file	-restoutseq	<sequence>.<format>	required		Non-coding nucleotide output sequence(s) (optional)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	coderet	translate	seqall	0	0	input	seqall	string	-seqall		required		Nucleotide sequence(s) filename and optional format, or reference (input USA)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	coderet	translate	translationoutseq	0	0	input	outfile	file	-translationoutseq	<sequence>.<format>	required		Translated coding protein output sequence(s) (optional)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	compseq	sequence	calcfreq	0	0	input	boolean	boolean	-calcfreq	N	optional		If this is set true then the expected frequencies of words are calculated from the observed frequency of single bases or residues in the sequences. If you are reporting a word size of 1 (single bases or residues) then there is no point in using this option because the calculated expected frequency will be equal to the observed frequency. Calculating the expected frequencies like this will give an approximation of the expected frequencies that you might get by using an input file of frequencies produced by a previous run of this program. If an input file of expected word frequencies has been specified then the values from that file will be used instead of this calculation of expected frequency from the sequence, even if 'calcfreq' is set to be true.			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	compseq	sequence	frame	0	0	input	integer	integer	-frame		optional		The normal behaviour of 'compseq' is to count the frequencies of all words that occur by moving a window of length 'word' up by one each time. This option allows you to move the window up by the length of the word each time, skipping over the intervening words. You can count only those words that occur in a single frame of the word by setting this value to a number other than zero. If you set it to 1 it will only count the words in frame 1, 2 will only count the words in frame 2 and so on. (Integer 0 or more)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	compseq	sequence	infile	0	0	input	infile	file	-infile		optional		This is a file previously produced by 'compseq' that can be used to set the expected frequencies of words in this analysis. The word size in the current run must be the same as the one in this results file. Obviously, you should use a file produced from protein sequences if you are counting protein sequence word frequencies, and you must use one made from nucleotide frequencies if you are analysing a nucleotide sequence.			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	compseq	sequence	noignorebz	0	0	input	boolean	boolean	-noignorebz	Y	optional		The amino acid code B represents Asparagine or Aspartic acid and the code Z represents Glutamine or Glutamic acid. These are not commonly used codes and you may wish not to count words containing them, just noting them in the count of 'Other' words.			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	compseq	sequence	nozerocount	0	0	input	boolean	boolean	-nozerocount	Y	optional		You can make the output results file much smaller if you do not display the words with a zero count.			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	compseq	sequence	outfile	0	0	input	outfile	file	-outfile	*.compseq	required		This is the results file.			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	compseq	sequence	reverse	0	0	input	boolean	boolean	-reverse	N	optional		Set this to be true if you also wish to also count words in the reverse complement of a nucleic sequence.			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	compseq	sequence	sequence	0	0	input	seqall	string	-sequence		required		Sequence(s) filename and optional format, or reference (input USA)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	compseq	sequence	word	0	0	input	integer	integer	-word	2	required		This is the size of word (n-mer) to count. Thus if you want to count codon frequencies for a nucleotide sequence, you should enter 3 here. (Integer 1 or more)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cons	alignment	datafile	0	0	input	matrix	string	-datafile	EBLOSUM62 for protein, EDNAFULL for DNA	optional		This is the scoring matrix file used when comparing sequences. By default it is the file 'EBLOSUM62' (for proteins) or the file 'EDNAFULL' (for nucleic sequences). These files are found in the 'data' directory of the EMBOSS installation.			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cons	alignment	identity	0	0	input	integer	integer	-identity		optional		Provides the facility of setting the required number of identities at a site for it to give a consensus at that position. Therefore, if this is set to the number of sequences in the alignment only columns of identities contribute to the consensus. (Integer 0 or more)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cons	alignment	name	0	0	input	string	string	-name		optional		Name of the consensus sequence (Any string)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cons	alignment	outseq	0	0	input	seqout	string	-outseq	<sequence>.<format>	required		Sequence filename and optional format (output USA)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cons	alignment	plurality	0	0	input	decimal	decimal	-plurality	Half the total sequence weighting	optional		Set a cut-off for the number of positive matches below which there is no consensus. The default plurality is taken as half the total weight of all the sequences in the alignment. (Any numeric value)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cons	alignment	sequence	0	0	input	infile	file	-sequence		required		File containing a sequence alignment.			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cons	alignment	setcase	0	0	input	decimal	decimal	-setcase	@( $(sequence.totweight) / 2)	optional		Sets the threshold for the positive matches above which the consensus is is upper-case and below which the consensus is in lower-case. (Any numeric value)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	consambig	alignment	name	0	0	input	string	string	-name		optional		Name of the consensus sequence (Any string)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	consambig	alignment	outseq	0	0	input	seqout	string	-outseq	<sequence>.<format>	required		Sequence filename and optional format (output USA)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	consambig	alignment	sequence	0	0	input	infile	file	-sequence		required		File containing a sequence alignment.			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cpgplot	sequence	graph	0	0	input	outgraph	ps|hpgl|hp7470|hp758	-graph	$EMBOSS_GRAPHICS value, or x11	required		Graph type (ps, hpgl, hp7470, hp7580, meta, cps, x11, tek, tekt, none, data, xterm, svg)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cpgplot	sequence	minlen	0	0	input	integer	integer	-minlen	200	required		This sets the minimum length that a CpG island has to be before it is reported. (Integer 1 or more)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cpgplot	sequence	minoe	0	0	input	decimal	decimal	-minoe	0.6	required		This sets the minimum average observed to expected ratio of C plus G to CpG in a set of 10 windows that are required before a CpG island is reported. (Number from 0.000 to 10.000)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cpgplot	sequence	minpc	0	0	input	decimal	decimal	-minpc	50.	required		This sets the minimum average percentage of G plus C a set of 10 windows that are required before a CpG island is reported. (Number from 0.000 to 100.000)			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cpgplot	sequence	nocg	0	0	input	boolean	boolean	-nocg	Y	optional		If this is set to true then the graph of the regions which have been determined to be CpG islands is displayed.			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cpgplot	sequence	noobsexp	0	0	input	boolean	boolean	-noobsexp	Y	optional		If this is set to true then the graph of the observed to expected ratio of C plus G to CpG within a window is displayed.			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cpgplot	sequence	nopc	0	0	input	boolean	boolean	-nopc	Y	optional		If this is set to true then the graph of the percentage C plus G within a window is displayed.			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cpgplot	sequence	noplot	0	0	input	toggle	string	-noplot	Y	optional		Plot CpG island score			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cpgplot	sequence	outfeat	0	0	input	outfile	file	-outfeat	unknown.gff	required		File for output features			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cpgplot	sequence	outfile	0	0	input	outfile	file	-outfile	*.cpgplot	required		This sets the name of the file holding the report of the input sequence name, CpG island parameters and the output details of any CpG islands that are found.			
agua	admin	emboss	6.4.0.0	/aguadev/apps/emboss	cpgplot	sequence	sequence	0	0	input	seqall	string	-sequence		required		Nucleotide sequence(s) filename and optional format, or reference (input USA)			
